GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GNW001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Tribal Census Tract Code,Block Group Code,Tribal Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Reservation [excluding trust lands] Code,American Indian Reservation [trust lands only] Code,Tribal Subdivision Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Consolidated Metropolitan Statistical Area Code,Primary Metropolitan Statistical Area Code,New England County Metropolitan Area Code,Urban Area Code,Urban/Rural Code,Congressional District (106th) Code,Congressional District (108th) Code,Congressional District (109th) Code,3-Digit Zip Code Tabulation Area Code,5-Digit Zip Code Tabulation Area Code,Area Name-Legal/Statistical Area Description (LSAD) Term-Part Indicator,Per capita income in 1999
"G4800490","2000","3","7","Texas","48","Brown","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brown County",15624
"G4800510","2000","3","7","Texas","48","Burleson","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Burleson County",16616
"G4800530","2000","3","7","Texas","48","Burnet","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Burnet County",18850
"G4800550","2000","3","7","Texas","48","Caldwell","055",,,,,,,,,,,,,"0640","9999","9999",,,,,,,,"Caldwell County",15099
"G4800570","2000","3","7","Texas","48","Calhoun","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Calhoun County",17125
"G4800590","2000","3","7","Texas","48","Callahan","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Callahan County",15204
"G4800610","2000","3","7","Texas","48","Cameron","061",,,,,,,,,,,,,"1240","9999","9999",,,,,,,,"Cameron County",10960
"G4800630","2000","3","7","Texas","48","Camp","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Camp County",16500
"G4800650","2000","3","7","Texas","48","Carson","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carson County",19368
"G4800670","2000","3","7","Texas","48","Cass","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cass County",15777
"G4800690","2000","3","7","Texas","48","Castro","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Castro County",14457
"G4800710","2000","3","7","Texas","48","Chambers","071",,,,,,,,,,,,,"3362","3360","9999",,,,,,,,"Chambers County",19863
"G4800730","2000","3","7","Texas","48","Cherokee","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cherokee County",13980
"G4800750","2000","3","7","Texas","48","Childress","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Childress County",12452
"G4800770","2000","3","7","Texas","48","Clay","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clay County",16361
"G4800790","2000","3","7","Texas","48","Cochran","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cochran County",13125
"G4800810","2000","3","7","Texas","48","Coke","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Coke County",16734
"G4800830","2000","3","7","Texas","48","Coleman","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Coleman County",14911
"G4800850","2000","3","7","Texas","48","Collin","085",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Collin County",33345
"G4800870","2000","3","7","Texas","48","Collingsworth","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Collingsworth County",15318
"G4800890","2000","3","7","Texas","48","Colorado","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Colorado County",16910
"G4800910","2000","3","7","Texas","48","Comal","091",,,,,,,,,,,,,"7240","9999","9999",,,,,,,,"Comal County",21914
"G4800930","2000","3","7","Texas","48","Comanche","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Comanche County",14677
"G4800950","2000","3","7","Texas","48","Concho","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Concho County",15727
"G4800970","2000","3","7","Texas","48","Cooke","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cooke County",17889
"G4800990","2000","3","7","Texas","48","Coryell","099",,,,,,,,,,,,,"3810","9999","9999",,,,,,,,"Coryell County",14410
"G4801010","2000","3","7","Texas","48","Cottle","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cottle County",16212
"G4801030","2000","3","7","Texas","48","Crane","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crane County",15374
"G4801050","2000","3","7","Texas","48","Crockett","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crockett County",14414
"G4801070","2000","3","7","Texas","48","Crosby","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crosby County",14445
"G4801090","2000","3","7","Texas","48","Culberson","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Culberson County",11493
"G4801110","2000","3","7","Texas","48","Dallam","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dallam County",13653
"G4801130","2000","3","7","Texas","48","Dallas","113",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Dallas County",22603
"G4801150","2000","3","7","Texas","48","Dawson","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dawson County",15011
"G4801170","2000","3","7","Texas","48","Deaf Smith","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Deaf Smith County",13119
"G4801190","2000","3","7","Texas","48","Delta","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Delta County",15080
"G4801210","2000","3","7","Texas","48","Denton","121",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Denton County",26895
"G4801230","2000","3","7","Texas","48","Dewitt","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"DeWitt County",14780
"G4801250","2000","3","7","Texas","48","Dickens","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dickens County",13156
"G4801270","2000","3","7","Texas","48","Dimmit","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dimmit County",9765
"G4801290","2000","3","7","Texas","48","Donley","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Donley County",15958
"G4801310","2000","3","7","Texas","48","Duval","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Duval County",11324
"G4801330","2000","3","7","Texas","48","Eastland","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Eastland County",14870
"G4801350","2000","3","7","Texas","48","Ector","135",,,,,,,,,,,,,"5800","9999","9999",,,,,,,,"Ector County",15031
"G4801370","2000","3","7","Texas","48","Edwards","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Edwards County",12691
"G4801390","2000","3","7","Texas","48","Ellis","139",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Ellis County",20212
"G4801410","2000","3","7","Texas","48","El Paso","141",,,,,,,,,,,,,"2320","9999","9999",,,,,,,,"El Paso County",13421
"G4801430","2000","3","7","Texas","48","Erath","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Erath County",16655
"G4801450","2000","3","7","Texas","48","Falls","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Falls County",14311
"G4801470","2000","3","7","Texas","48","Fannin","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fannin County",16066
"G4801490","2000","3","7","Texas","48","Fayette","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fayette County",18888
"G4801510","2000","3","7","Texas","48","Fisher","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fisher County",15120
"G4801530","2000","3","7","Texas","48","Floyd","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Floyd County",14206
"G4801550","2000","3","7","Texas","48","Foard","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Foard County",14799
"G4801570","2000","3","7","Texas","48","Fort Bend","157",,,,,,,,,,,,,"3362","3360","9999",,,,,,,,"Fort Bend County",24985
"G4801590","2000","3","7","Texas","48","Franklin","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",17563
"G4801610","2000","3","7","Texas","48","Freestone","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Freestone County",16338
"G4801630","2000","3","7","Texas","48","Frio","163",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Frio County",16069
"G4801650","2000","3","7","Texas","48","Gaines","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gaines County",13088
"G4801670","2000","3","7","Texas","48","Galveston","167",,,,,,,,,,,,,"3362","2920","9999",,,,,,,,"Galveston County",21568
"G4801690","2000","3","7","Texas","48","Garza","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garza County",12704
"G4801710","2000","3","7","Texas","48","Gillespie","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gillespie County",20423
"G4801730","2000","3","7","Texas","48","Glasscock","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Glasscock County",18279
"G4801750","2000","3","7","Texas","48","Goliad","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Goliad County",17126
"G4801770","2000","3","7","Texas","48","Gonzales","177",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gonzales County",14269
"G4801790","2000","3","7","Texas","48","Gray","179",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gray County",16702
"G4801810","2000","3","7","Texas","48","Grayson","181",,,,,,,,,,,,,"7640","9999","9999",,,,,,,,"Grayson County",18862
"G4801830","2000","3","7","Texas","48","Gregg","183",,,,,,,,,,,,,"4420","9999","9999",,,,,,,,"Gregg County",18449
"G4801850","2000","3","7","Texas","48","Grimes","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grimes County",14368
"G4801870","2000","3","7","Texas","48","Guadalupe","187",,,,,,,,,,,,,"7240","9999","9999",,,,,,,,"Guadalupe County",18430
"G4801890","2000","3","7","Texas","48","Hale","189",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hale County",13655
"G4801910","2000","3","7","Texas","48","Hall","191",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hall County",13210
"G4801930","2000","3","7","Texas","48","Hamilton","193",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hamilton County",16800
"G4801950","2000","3","7","Texas","48","Hansford","195",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hansford County",17408
"G4801970","2000","3","7","Texas","48","Hardeman","197",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hardeman County",16824
"G4801990","2000","3","7","Texas","48","Hardin","199",,,,,,,,,,,,,"0840","9999","9999",,,,,,,,"Hardin County",17962
"G4802010","2000","3","7","Texas","48","Harris","201",,,,,,,,,,,,,"3362","3360","9999",,,,,,,,"Harris County",21435
"G4802030","2000","3","7","Texas","48","Harrison","203",,,,,,,,,,,,,"4420","9999","9999",,,,,,,,"Harrison County",16702
"G4802050","2000","3","7","Texas","48","Hartley","205",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hartley County",18067
"G4802070","2000","3","7","Texas","48","Haskell","207",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Haskell County",14918
"G4802090","2000","3","7","Texas","48","Hays","209",,,,,,,,,,,,,"0640","9999","9999",,,,,,,,"Hays County",19931
"G4802110","2000","3","7","Texas","48","Hemphill","211",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hemphill County",16929
"G4802130","2000","3","7","Texas","48","Henderson","213",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Henderson County",17772
"G4802150","2000","3","7","Texas","48","Hidalgo","215",,,,,,,,,,,,,"4880","9999","9999",,,,,,,,"Hidalgo County",9899
"G4802170","2000","3","7","Texas","48","Hill","217",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hill County",15514
"G4802190","2000","3","7","Texas","48","Hockley","219",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hockley County",15022
"G4802210","2000","3","7","Texas","48","Hood","221",,,,,,,,,,,,,"1922","2800","9999",,,,,,,,"Hood County",22261
"G4802230","2000","3","7","Texas","48","Hopkins","223",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hopkins County",17182
"G4802250","2000","3","7","Texas","48","Houston","225",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Houston County",14525
"G4802270","2000","3","7","Texas","48","Howard","227",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Howard County",15027
"G4802290","2000","3","7","Texas","48","Hudspeth","229",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hudspeth County",9549
"G4802310","2000","3","7","Texas","48","Hunt","231",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Hunt County",17554
"G4802330","2000","3","7","Texas","48","Hutchinson","233",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hutchinson County",17317
"G4802350","2000","3","7","Texas","48","Irion","235",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Irion County",20515
"G4802370","2000","3","7","Texas","48","Jack","237",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jack County",15210
"G4802390","2000","3","7","Texas","48","Jackson","239",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",16693
"G4802410","2000","3","7","Texas","48","Jasper","241",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jasper County",15636
"G4802430","2000","3","7","Texas","48","Jeff Davis","243",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jeff Davis County",18846
"G4802450","2000","3","7","Texas","48","Jefferson","245",,,,,,,,,,,,,"0840","9999","9999",,,,,,,,"Jefferson County",17571
"G4802470","2000","3","7","Texas","48","Jim Hogg","247",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jim Hogg County",12185
"G4802490","2000","3","7","Texas","48","Jim Wells","249",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jim Wells County",12252
"G4802510","2000","3","7","Texas","48","Johnson","251",,,,,,,,,,,,,"1922","2800","9999",,,,,,,,"Johnson County",18400
"G4802530","2000","3","7","Texas","48","Jones","253",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jones County",13656
"G4802550","2000","3","7","Texas","48","Karnes","255",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Karnes County",13603
"G4802570","2000","3","7","Texas","48","Kaufman","257",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Kaufman County",18827
"G4802590","2000","3","7","Texas","48","Kendall","259",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kendall County",24619
"G4802610","2000","3","7","Texas","48","Kenedy","261",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kenedy County",17959
"G4802630","2000","3","7","Texas","48","Kent","263",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kent County",17626
"G4802650","2000","3","7","Texas","48","Kerr","265",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kerr County",19767
"G4802670","2000","3","7","Texas","48","Kimble","267",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kimble County",17127
"G4802690","2000","3","7","Texas","48","King","269",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"King County",12321
"G4802710","2000","3","7","Texas","48","Kinney","271",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kinney County",15350
"G4802730","2000","3","7","Texas","48","Kleberg","273",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kleberg County",13542
"G4802750","2000","3","7","Texas","48","Knox","275",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Knox County",13443
"G4802770","2000","3","7","Texas","48","Lamar","277",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lamar County",17000
"G4802790","2000","3","7","Texas","48","Lamb","279",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lamb County",15169
"G4802810","2000","3","7","Texas","48","Lampasas","281",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lampasas County",17184
"G4802830","2000","3","7","Texas","48","La Salle","283",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"La Salle County",9692
"G4802850","2000","3","7","Texas","48","Lavaca","285",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lavaca County",16398
"G4802870","2000","3","7","Texas","48","Lee","287",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lee County",17163
"G4802890","2000","3","7","Texas","48","Leon","289",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Leon County",17599
"G4802910","2000","3","7","Texas","48","Liberty","291",,,,,,,,,,,,,"3362","3360","9999",,,,,,,,"Liberty County",15539
"G4802930","2000","3","7","Texas","48","Limestone","293",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Limestone County",14352
"G4802950","2000","3","7","Texas","48","Lipscomb","295",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lipscomb County",16328
"G4802970","2000","3","7","Texas","48","Live Oak","297",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Live Oak County",15886
"G4802990","2000","3","7","Texas","48","Llano","299",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Llano County",23547
"G4803010","2000","3","7","Texas","48","Loving","301",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Loving County",24084
"G4803030","2000","3","7","Texas","48","Lubbock","303",,,,,,,,,,,,,"4600","9999","9999",,,,,,,,"Lubbock County",17323
"G4803050","2000","3","7","Texas","48","Lynn","305",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lynn County",14090
"G4803070","2000","3","7","Texas","48","McCulloch","307",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McCulloch County",14579
"G4803090","2000","3","7","Texas","48","McLennan","309",,,,,,,,,,,,,"8800","9999","9999",,,,,,,,"McLennan County",17174
"G4803110","2000","3","7","Texas","48","McMullen","311",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McMullen County",22258
"G4803130","2000","3","7","Texas","48","Madison","313",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison County",14056
"G4803150","2000","3","7","Texas","48","Marion","315",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marion County",14535
"G4803170","2000","3","7","Texas","48","Martin","317",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Martin County",15647
"G4803190","2000","3","7","Texas","48","Mason","319",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mason County",20931
"G4803210","2000","3","7","Texas","48","Matagorda","321",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Matagorda County",15709
"G4803230","2000","3","7","Texas","48","Maverick","323",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Maverick County",8758
"G4803250","2000","3","7","Texas","48","Medina","325",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Medina County",15210
"G4803270","2000","3","7","Texas","48","Menard","327",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Menard County",15987
"G4803290","2000","3","7","Texas","48","Midland","329",,,,,,,,,,,,,"5800","9999","9999",,,,,,,,"Midland County",20369
"G4803310","2000","3","7","Texas","48","Milam","331",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Milam County",16920
"G4803330","2000","3","7","Texas","48","Mills","333",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mills County",15915
"G4803350","2000","3","7","Texas","48","Mitchell","335",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mitchell County",14043
"G4803370","2000","3","7","Texas","48","Montague","337",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montague County",17115
"G4803390","2000","3","7","Texas","48","Montgomery","339",,,,,,,,,,,,,"3362","3360","9999",,,,,,,,"Montgomery County",24544
"G4803410","2000","3","7","Texas","48","Moore","341",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Moore County",15214
"G4803430","2000","3","7","Texas","48","Morris","343",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morris County",15612
"G4803450","2000","3","7","Texas","48","Motley","345",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Motley County",16584
"G4803470","2000","3","7","Texas","48","Nacogdoches","347",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nacogdoches County",15437
"G4803490","2000","3","7","Texas","48","Navarro","349",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Navarro County",15266
"G4803510","2000","3","7","Texas","48","Newton","351",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Newton County",13381
"G4803530","2000","3","7","Texas","48","Nolan","353",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nolan County",14077
"G4803550","2000","3","7","Texas","48","Nueces","355",,,,,,,,,,,,,"1880","9999","9999",,,,,,,,"Nueces County",17036
"G4803570","2000","3","7","Texas","48","Ochiltree","357",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ochiltree County",16707
"G4803590","2000","3","7","Texas","48","Oldham","359",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Oldham County",14806
"G4803610","2000","3","7","Texas","48","Orange","361",,,,,,,,,,,,,"0840","9999","9999",,,,,,,,"Orange County",17554
"G4803630","2000","3","7","Texas","48","Palo Pinto","363",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Palo Pinto County",15454
"G4803650","2000","3","7","Texas","48","Panola","365",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Panola County",15439
"G4803670","2000","3","7","Texas","48","Parker","367",,,,,,,,,,,,,"1922","2800","9999",,,,,,,,"Parker County",20305
"G4803690","2000","3","7","Texas","48","Parmer","369",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Parmer County",14184
"G4803710","2000","3","7","Texas","48","Pecos","371",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pecos County",12212
"G4803730","2000","3","7","Texas","48","Polk","373",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Polk County",15834
"G4803750","2000","3","7","Texas","48","Potter","375",,,,,,,,,,,,,"0320","9999","9999",,,,,,,,"Potter County",14947
"G4803770","2000","3","7","Texas","48","Presidio","377",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Presidio County",9558
"G4803790","2000","3","7","Texas","48","Rains","379",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rains County",16442
"G4803810","2000","3","7","Texas","48","Randall","381",,,,,,,,,,,,,"0320","9999","9999",,,,,,,,"Randall County",21840
"G4803830","2000","3","7","Texas","48","Reagan","383",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Reagan County",13174
"G4803850","2000","3","7","Texas","48","Real","385",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Real County",14321
"G4803870","2000","3","7","Texas","48","Red River","387",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Red River County",15058
"G4803890","2000","3","7","Texas","48","Reeves","389",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Reeves County",10811
"G4803910","2000","3","7","Texas","48","Refugio","391",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Refugio County",15481
"G4803930","2000","3","7","Texas","48","Roberts","393",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Roberts County",20923
"G4803950","2000","3","7","Texas","48","Robertson","395",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Robertson County",14714
"G4803970","2000","3","7","Texas","48","Rockwall","397",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Rockwall County",28573
"G4803990","2000","3","7","Texas","48","Runnels","399",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Runnels County",13577
